date,ticker,open,high,low,close,adj_close,volume,daily_return,volume_zscore,return_zscore,volume_spike,return_spike,market_return,abnormal_return
2019-01-29,AMC,129.9576521447252,132.3608434044018,129.40306195197664,131.15924072265625,131.15924072265625,62070,0.012847875661173402,-0.495742935411979,0.07524104927832831,False,False,-0.0014562465775435074,0.01430412223871691
2019-01-30,AMC,132.63811695300132,132.63811695300132,128.84845082710495,130.51220703125,130.51220703125,54600,-0.0049331918044146494,-0.4966648830192057,-0.07155001897543461,False,False,0.01554926091974429,-0.02048245272415894
2019-01-31,AMC,131.0668138400874,135.78077389824017,130.97437744325904,135.4110565185547,135.4110565185547,90580,0.037535565436662255,-0.49222423042107766,0.2790495305112439,False,False,0.008597395948725328,0.028938169487936927
2019-02-01,AMC,134.2094585751443,134.2094585751443,129.03334455935394,131.15924072265625,131.15924072265625,126890,-0.03139932517486732,-0.487742849213795,-0.290040387875614,False,False,0.0008986100931438479,-0.03229793526801117
2019-02-04,AMC,130.97438135152385,133.6548817975784,129.58791998061042,132.6381378173828,132.6381378173828,85880,0.011275584446648113,-0.49280430455146124,0.06226104639420221,False,False,0.006776236617404008,0.004499347829244105
2019-02-05,AMC,132.63812794066533,134.85646032741593,128.38630774494445,130.05006408691406,130.05006408691406,118450,-0.01951228939923777,-0.4887845142479306,-0.19190732116000148,False,False,0.00470842037697472,-0.02422070977621249
2019-02-06,AMC,129.3106129768096,130.3273568633682,127.09228062917114,127.46199798583984,127.46199798583984,101950,-0.01990053691434235,-0.4908209447056603,-0.1951124868565698,False,False,-0.0022244379802809355,-0.017676098934061413
2019-02-07,AMC,126.352836047223,127.09228488915899,122.19345217812324,123.11775970458984,123.11775970458984,149490,-0.03408261560228021,-0.4849535565868441,-0.31219221138324765,False,False,-0.009357140143940179,-0.02472547545834003
2019-02-08,AMC,122.74806194612536,126.99986878486497,122.74806194612536,126.81501007080078,126.81501007080078,63430,0.030030195278749172,-0.49557508417425095,0.21708917266140443,False,False,0.0006762010869560964,0.029353994191793076
2019-02-11,AMC,126.99985051802604,127.4620042886212,119.9751216672678,121.7313003540039,121.7313003540039,169630,-0.04008760251612675,-0.4824678772281365,-0.36176620043870444,False,False,0.0007091030986317026,-0.040796705614758455
2019-02-12,AMC,122.00860406942449,123.4875018814889,118.49623234363264,122.56319427490234,122.56319427490234,230240,0.006833853893610131,-0.47498738934674295,0.025592473259453165,False,False,0.0128902247439735,-0.006056370850363368
2019-02-13,AMC,122.93290329000259,124.87395477294922,121.5464419747018,124.87395477294922,124.87395477294922,151530,0.01885362495419285,-0.4847017797302521,0.12482133213214235,False,False,0.003023994668760688,0.01582963028543216
2019-02-14,AMC,124.22691743539804,129.40304487179486,123.48748274775215,126.16796875,126.16796875,117350,0.010362561027266404,-0.488920276278446,0.054723608986064466,False,False,-0.002651641555101225,0.013014202582367629
2019-02-15,AMC,126.90742195083678,130.69707422003694,126.16797313368626,127.46199798583984,127.46199798583984,101730,0.010256400643208874,-0.49084809711176336,0.05384720512492434,False,False,0.01087875260858695,-0.0006223519653780762
2019-02-19,AMC,126.8149948349323,128.10903388554422,121.82373963578192,122.00859832763672,122.00859832763672,204920,-0.042784514164048826,-0.4781123844491499,-0.38403047352302033,False,False,0.0014987433214488366,-0.04428325748549766
2019-02-20,AMC,123.11776025187302,128.2938880646204,122.470747801233,126.35283660888672,126.35283660888672,177160,0.03560600105891032,-0.48153852441924533,0.2631200697618948,False,False,0.0017771107537685182,0.0338288903051418
2019-02-21,AMC,126.16798840822095,128.386321024422,125.428539501549,126.63014221191406,126.63014221191406,73300,0.0021946923430433696,-0.4943569285004454,-0.01270598554384437,False,False,-0.003526436790880272,0.005721129133923641
2019-02-22,AMC,127.92416669016343,132.3608460079792,127.1847318903731,128.2014617919922,128.2014617919922,100200,0.012408732649518361,-0.4910369297542074,0.07161571733907478,False,False,0.006411102394986878,0.005997630254531483
2019-02-25,AMC,129.5879256754743,130.88196480748323,126.07555389404297,126.07555389404297,126.07555389404297,135890,-0.016582555832308055,-0.4866320689641243,-0.16772099371814125,False,False,0.0012318625699112573,-0.017814418402219312
2019-02-26,AMC,126.07555542839854,127.46201687711473,120.89944114881393,125.33612060546875,125.33612060546875,194300,-0.005865001308625328,-0.47942310514376135,-0.07924254434247512,False,False,-0.0007904570968998437,-0.005074544211725485
2019-02-27,AMC,125.2436802813866,129.86521829914994,124.4118090797151,128.2014617919922,128.2014617919922,139030,0.022861256377504358,-0.48624453007701696,0.1579062129433625,False,False,-0.0005440493877303387,0.023405305765234696
2019-02-28,AMC,128.66361488687107,132.9154354813791,128.29389748900718,129.68035888671875,129.68035888671875,217350,0.011535727237853788,-0.4765782735043269,0.0644086473913583,False,False,-0.0028255083152146643,0.014361235553068452
2019-03-01,AMC,144.74655101353417,152.51072788238525,140.4947311401367,147.88919067382812,147.88919067382812,1004580,0.14041318163697825,-0.37941832506562945,1.1283526002325182,False,False,0.00689532059343434,0.1335178610435439
2019-03-04,AMC,148.90596721103535,149.2756846274099,139.20073694114183,143.26768493652344,143.26768493652344,346070,-0.031249787197074386,-0.46069164753348085,-0.288805881592613,False,False,-0.003880558492514008,-0.027369228704560378
2019-03-05,AMC,144.65412613001251,146.87245852498575,140.9568960691815,144.3768310546875,144.3768310546875,211250,0.007741774557573633,-0.4773311356735482,0.03308778502354137,False,False,-0.001131532823106185,0.008873307380679818
2019-03-06,AMC,144.4692702082937,145.57843642697458,139.29314238269802,139.8477325439453,139.8477325439453,157150,-0.031369981441320305,-0.4840081591743466,-0.2897981415649098,False,False,-0.006524098653592381,-0.024845882787727924
2019-03-07,AMC,139.84773357076935,140.4023096322749,135.68834964231576,136.79751586914062,136.79751586914062,114900,-0.02181098412765614,-0.48922265534641185,-0.2108841264292495,False,False,-0.00812571755868352,-0.01368526656897262
2019-03-08,AMC,135.86056047648057,138.10928127590472,134.54880905965285,137.92189025878906,137.92189025878906,86730,0.008219260287767316,-0.4926993975278812,0.03702965412373494,False,False,-0.0021316888487414865,0.010350949136508802
2019-03-11,AMC,138.39036680324918,140.92018112792942,136.32903714228814,137.26600646972656,137.26600646972656,135780,-0.0047554727377346895,-0.4866456451671758,-0.07008286455978996,False,False,0.014666041867757107,-0.019421514605491796
2019-03-12,AMC,137.9218696416658,138.10926063076948,134.6424772927953,135.1109619140625,135.1109619140625,101660,-0.015699768727076235,-0.49085673651370526,-0.16043317129305829,False,False,0.0029533182046204143,-0.01865308693169665
2019-03-13,AMC,134.45510304969577,138.20298048662107,133.70552470290713,135.20468139648438,135.20468139648438,128580,0.0006936482509944941,-0.4875342693669124,-0.025097809948890968,False,False,0.006949583813841809,-0.0062559355628473146
2019-03-14,AMC,135.76686035887147,136.89123507663263,132.581170117264,135.6731719970703,135.6731719970703,109350,0.0034650471843655772,-0.4899076365003755,-0.0022186093174216656,False,False,-0.0008680223820187738,0.004333069566384351
2019-03-15,AMC,135.57945627440247,138.10927055156628,135.11097161948263,135.8605499267578,135.8605499267578,176130,0.001381097876089754,-0.4816656470478188,-0.019422590222421935,False,False,0.00498490290027398,-0.0036038050241842257
2019-03-18,AMC,135.5794547516806,140.82648854665925,134.7361881011026,140.54539489746094,140.54539489746094,323920,0.03448274700219245,-0.4634254011479482,0.2538470796433268,False,False,0.0037059469012648005,0.030776800100927648
2019-03-19,AMC,141.57606762707613,142.7004279330594,136.98490945687044,138.20297241210938,138.20297241210938,113680,-0.01666666123824656,-0.4893732277802561,-0.16841532337003212,False,False,-0.0001305615560248663,-0.016536099682221694
2019-03-20,AMC,137.82818534534567,141.95084441482445,137.64078005371957,140.1706085205078,140.1706085205078,130290,0.014237292252522016,-0.48732322111947496,0.0867113362050429,False,False,-0.0029443536044478913,0.017181645856969907
2019-03-21,AMC,140.07689935067023,146.0734966809896,140.07689935067023,144.48065185546875,144.48065185546875,156200,0.030748552642049454,-0.4841254082007007,0.22301955029204334,False,False,0.010852481049954399,0.019896071592095055
2019-03-22,AMC,143.82479511580974,145.1365464860068,140.92018441420782,141.1075897216797,141.1075897216797,113590,-0.023346116524746163,-0.48938433558275285,-0.22355736581242575,False,False,-0.018974501239482744,-0.004371615285263419
2019-03-25,AMC,140.9201819982069,146.1672159830729,140.6391026358534,143.35630798339844,143.35630798339844,135170,0.015936196388543822,-0.48672093138409794,0.10073658825866755,False,False,-0.000839020658475631,0.016775217047019453
2019-03-26,AMC,144.94913995204206,145.79242085430022,137.73447959458602,139.9832000732422,139.9832000732422,171520,-0.02352953949223413,-0.48223461337570567,-0.22507160860982484,False,False,0.007182725862306283,-0.030712265354540413
2019-03-27,AMC,139.889515053171,141.20126631407825,136.61012260388642,139.04623413085938,139.04623413085938,127440,-0.006693417080710917,-0.48767496819853734,-0.08608150586028339,False,False,-0.0046443248906916645,-0.0020490921900192527
2019-03-28,AMC,138.6714592557781,140.07691323472181,136.89122326792298,138.39036560058594,138.39036560058594,125060,-0.00471690969822447,-0.48796870786456137,-0.0697645085456883,False,False,0.003589481529391092,-0.008306391227615562
2019-03-29,AMC,138.76515636055947,140.07690763634062,137.82818707871104,139.1399383544922,139.1399383544922,75110,0.0054163651541294655,-0.4941335382502339,0.013890437557224567,False,False,0.0067342800173637585,-0.001317914863234293
2019-04-01,AMC,140.0769086771108,141.8571446070433,139.04623674061298,140.45169067382812,140.45169067382812,108660,0.009427575826531864,-0.4899927963195169,0.04700486675178079,False,False,0.011568600124275408,-0.0021410242977435434
2019-04-02,AMC,140.54538400476304,140.54538400476304,136.9848980839059,138.4840545654297,138.4840545654297,118960,-0.01400934441556767,-0.48872157003378264,-0.14647792417593772,False,False,1.745570720723677e-05,-0.014026800122774907
2019-04-03,AMC,139.1399406881181,139.7958163370089,136.1416417953196,136.89122009277344,136.89122009277344,116730,-0.011501934122702062,-0.4889967966956455,-0.1257780738349756,False,False,0.002148376881724312,-0.013650311004426374
2019-04-04,AMC,137.73450348553015,140.8265054027723,137.07862775690757,140.6391143798828,140.6391143798828,167270,0.027378631621292948,-0.48275914849360574,0.1951992685499596,False,False,0.0020846350796801527,0.025293996541612795
2019-04-05,AMC,140.63911064314846,141.66976839016587,138.76517187000601,140.35801696777344,140.35801696777344,98700,-0.001998714321750472,-0.4912220597958192,-0.04732452827975315,False,False,0.004636432770241061,-0.006635147091991533
2019-04-08,AMC,143.8247909377578,157.410846107774,143.54369728173333,152.8197021484375,152.8197021484375,361920,0.08878499034027598,-0.458735440093783,0.7021376180825748,False,False,0.0010474599539205265,0.08773753038635546
2019-04-09,AMC,150.85205673359496,153.56926197458588,149.071820789086,151.32054138183594,151.32054138183594,115790,-0.009809996653084685,-0.4891128115217222,-0.11181033488654855,False,False,-0.006067494393846573,-0.003742502259238112
2019-04-10,AMC,151.41424403029086,152.16380802986296,149.63399378876505,151.32054138183594,151.32054138183594,92780,0.0,-0.491952706360047,-0.0308242022452417,False,False,0.0034778715639784963,-0.0034778715639784963
2019-04-11,AMC,151.22683496494997,152.91338251599367,150.00878634748955,151.03944396972656,151.03944396972656,92490,-0.0018576289084246689,-0.491988498168092,-0.0461598018887646,False,False,3.8123067008344336e-05,-0.0018957519754330132
2019-04-12,AMC,149.91509036629915,154.2251549331371,149.07182370179558,153.94406127929688,153.94406127929688,146850,0.01923085277083314,-0.4852793854600808,0.12793552503911085,False,False,0.006609324208602496,0.012621528562230644
2019-04-15,AMC,154.03772732451785,155.25579011674517,150.38355324485084,154.59991455078125,154.59991455078125,179040,0.004260334994634629,-0.4813064947670919,0.004346865306895509,False,False,-0.0006293691084816588,0.004889704103116288
2019-04-16,AMC,154.59994010534174,156.4738787732853,152.35121942261648,155.44320678710938,155.44320678710938,167910,0.005454674659934211,-0.4826801596758514,0.014206700531437761,False,False,0.0005093580038946222,0.004945316656039589
2019-04-17,AMC,155.34951843192266,159.94066244957733,153.1944861043841,155.44320678710938,155.44320678710938,205180,0.0,-0.4780802952419372,-0.0308242022452417,False,False,-0.0022738117853239315,0.0022738117853239315
2019-04-18,AMC,155.34951568096935,155.34951568096935,149.35290347152852,150.38357543945312,150.38357543945312,118270,-0.03254971029120479,-0.48880672985292406,-0.29953735764175515,False,False,0.0015790922795098083,-0.0341288025707146
2019-04-22,AMC,149.4466040896353,149.4466040896353,142.32563165558568,142.9815216064453,142.9815216064453,232420,-0.04922115870285315,-0.47471833368626715,-0.4371679991327399,False,False,0.001012017561471401,-0.05023317626432455
2019-04-23,AMC,143.16891103050992,143.5436930294286,139.32733120501774,142.8878173828125,142.8878173828125,183450,-0.0006553589763209633,-0.48076221244475326,-0.036234498584875166,False,False,0.008841205788409079,-0.009496564764730042
2019-04-24,AMC,143.07518510338858,145.7924041930059,141.29494945265083,144.66802978515625,144.66802978515625,127810,0.012458811639444178,-0.4876293027882731,0.07202914293585107,False,False,-0.002191763174733685,0.014650574814177864
2019-04-25,AMC,144.66805933110624,145.60502866433106,141.10758730246582,143.35630798339844,143.35630798339844,127880,-0.009067115959938254,-0.4876206633863312,-0.10567750564313541,False,False,-0.0003689736527457965,-0.008698142307192458
2019-04-26,AMC,144.19957127585377,146.63569720379718,143.54369561741274,144.29327392578125,144.29327392578125,118200,0.006535924059172249,-0.48881536925486596,0.02313292246215478,False,False,0.0046852921407636305,0.0018506319184086184
2019-04-29,AMC,148.6033506422574,149.54032003017323,143.16892533294197,145.23025512695312,145.23025512695312,258290,0.006493588894890712,-0.47152545756860254,0.02278342578533196,False,False,0.001071522174355355,0.005422066720535357
2019-04-30,AMC,144.38696347068353,144.57435445651316,139.421023712611,142.04454040527344,142.04454040527344,166370,-0.02193561333962335,-0.4828702265185728,-0.21191299914432674,False,False,0.0009514170090862972,-0.022887030348709647
2019-05-01,AMC,141.95084512526833,143.3562990373997,137.73448338887422,137.82818603515625,137.82818603515625,188280,-0.029683325794059523,-0.4801660937107633,-0.27587400654226235,False,False,-0.007502163081421376,-0.022181162712638147
2019-05-02,AMC,137.6407791663145,138.6714510755474,134.26769839403804,137.73448181152344,137.73448181152344,104290,-0.0006798625617034926,-0.4905321418407459,-0.03643678719782317,False,False,-0.0021239857917741967,0.001444123230070704
2019-05-03,AMC,139.3273284776327,140.17060940421743,135.67315402014853,136.7038116455078,136.7038116455078,177330,-0.007483022061432698,-0.48151754301452937,-0.09260006605600608,False,False,0.009638279380647763,-0.01712130144208046
2019-05-06,AMC,134.8298760599515,140.5453944879342,133.9866094118306,139.32733154296875,139.32733154296875,155190,0.019191271010526645,-0.4842500624287193,0.12760875900608165,False,False,-0.004470988428756373,0.023662259439283018
2019-05-07,AMC,139.42103085739612,142.6067206708017,138.85884357408148,140.26429748535156,140.26429748535156,154610,0.006724925626626632,-0.4843216460448092,0.024693219223975035,False,False,-0.016511651392423388,0.02323657701905002
2019-05-08,AMC,139.70213243987334,140.264305458126,136.51642814837237,137.26600646972656,137.26600646972656,174930,-0.021376009928243733,-0.4818137510811082,-0.20729320999421866,False,False,-0.0016054253132695706,-0.019770584614974163
2019-05-09,AMC,129.2080579800872,130.2387299067893,121.99339738422233,127.70891571044922,127.70891571044922,589810,-0.06962459974666135,-0.4306092499718431,-0.6056079936757911,False,False,-0.0030214249424966866,-0.06660317480416467
2019-05-10,AMC,127.24044545262497,130.51983830296572,124.52322565556027,129.48916625976562,129.48916625976562,225520,0.013939908105967458,-0.4755699318776814,0.08425629031767085,False,False,0.0037202972597878414,0.010219610846179616
2019-05-13,AMC,126.77195118182061,128.83328081546463,122.3681982606227,124.5232162475586,124.5232162475586,233560,-0.038350312660481056,-0.4745776348546422,-0.3474240562299724,False,False,-0.02413055719884427,-0.014219755461636785
2019-05-14,AMC,125.46018043276854,127.89630627102322,125.17910108736854,126.49085235595703,126.49085235595703,156940,0.015801359519068914,-0.48403407738017223,0.09962344653371091,False,False,0.008015944543135589,0.007785414975933325
2019-05-15,AMC,125.08540800798761,128.5521917375695,124.71062598744489,127.24044036865234,127.24044036865234,163040,0.005926025469303431,-0.48328121521095097,0.018097922977080468,False,False,0.00583897507464215,8.705039466128106e-05
2019-05-16,AMC,127.14673136688035,128.0837006684742,124.89801076186191,125.55388641357422,125.55388641357422,179320,-0.013254857891026539,-0.48127193715932437,-0.14024928334012732,False,False,0.008895287120600504,-0.022150145011627043
2019-05-17,AMC,124.80429893363814,126.95933102820645,122.83667212321863,123.02406311035156,123.02406311035156,199240,-0.0201493030242762,-0.47881341020671986,-0.19716616800328352,False,False,-0.005837333350761975,-0.014311969673514224
2019-05-20,AMC,123.58624331284709,123.86733695852409,120.86903809767503,121.8060073852539,121.8060073852539,203200,-0.009900955100182851,-0.47832466689686476,-0.11256123961384253,False,False,-0.0067493779153879885,-0.0031515771847948626
2019-05-21,AMC,122.64928407757985,124.89801913028508,122.08711103716696,123.7736587524414,123.7736587524414,175250,0.01615397638775007,-0.481774256672231,0.10253446449920581,False,False,0.008495835590448308,0.00765814079730176
2019-05-22,AMC,123.6799426718843,124.89800557275309,122.08709778475573,122.1807861328125,122.1807861328125,98320,-0.012869237571903724,-0.49126895940636084,-0.13706580638105584,False,False,-0.0028243962306494508,-0.010044841341254274
2019-05-23,AMC,121.61862571068326,121.80601672316149,118.80771763245646,121.33753204345703,121.33753204345703,211470,-0.006901691469220372,-0.4773039832674451,-0.08780090881729766,False,False,-0.01191414994527018,0.005012458476049808
2019-05-24,AMC,121.80600872829177,122.36819602584448,118.52661618560698,118.90140533447266,118.90140533447266,111800,-0.020077272612664232,-0.48960525743240957,-0.19657152310427833,False,False,0.0013535590072402126,-0.021430831619904445
2019-05-28,AMC,118.90140551295364,120.0257729612384,116.65267776489259,117.12116241455078,117.12116241455078,139550,-0.014972429593359315,-0.48618035166259155,-0.1544286449265901,False,False,-0.008375676922946718,-0.006596752670412598
2019-05-29,AMC,116.74636635532508,117.30854647193982,112.53000475795254,112.99848937988281,112.99848937988281,188660,-0.03520006931006847,-0.48011919410022164,-0.321417316895491,False,False,-0.0069119122568113145,-0.028288157053257157
2019-05-30,AMC,112.99849869865126,116.09050031778575,111.59304471695532,112.53001403808594,112.53001403808594,162220,-0.004145854908041646,-0.4833824196336987,-0.0650501828819117,False,False,0.0020984713906617714,-0.006244326298703418
2019-05-31,AMC,111.31195496158172,113.74807369573243,109.71910287303473,112.2489242553711,112.2489242553711,143950,-0.0024979094254774514,-0.4856373035405303,-0.051445618460921744,False,False,-0.01319537280847849,0.010697463383001038
2019-06-03,AMC,111.87414066730597,112.71741450332132,110.18759299527527,111.49935150146484,111.49935150146484,163240,-0.006677772271571514,-0.48325653120540274,-0.08595235060846042,False,False,-0.0027652403144732274,-0.003912531957098286
2019-06-04,AMC,112.53000980973036,113.18589259898192,110.09389109603049,110.37498474121094,110.37498474121094,201250,-0.01008406546866003,-0.47856533595096007,-0.11407290175949968,False,False,0.021432370568193138,-0.03151643603685317
2019-06-05,AMC,111.03085738560173,111.21824837832608,104.28468156841147,104.75316619873047,104.75316619873047,345270,-0.05093381037072464,-0.4607903835556738,-0.45130674352252337,False,False,0.008161854781411959,-0.0590956651521366
2019-06-06,AMC,104.75317065070057,104.94056165138896,100.25571514909481,103.90989685058594,103.90989685058594,402610,-0.008050060716491725,-0.45371347916499394,-0.0972812366369276,False,False,0.006135586748687638,-0.014185647465179363
2019-06-07,AMC,104.95949394758358,106.96326464880583,102.28779482609094,102.57405090332031,102.57405090332031,243740,-0.012855810541189006,-0.4733212189722369,-0.13695495993238768,False,False,0.01049769746289475,-0.023353508004083756
2019-06-10,AMC,103.14655252301792,105.05490689820714,102.9557199974167,104.3869857788086,104.3869857788086,226590,0.017674400684409397,-0.4754378724479983,0.11508628160116166,False,False,0.0046600444669098184,0.013014356217499579
2019-06-11,AMC,104.95949130183384,106.677013162327,104.67323523182021,105.3411636352539,105.3411636352539,151430,0.009140774104419158,-0.4847141217330262,0.04463718375145364,False,False,-0.00034988023558091275,0.009490654340000071
2019-06-12,AMC,105.43658538709043,106.39076263041251,101.61987641380209,102.00154876708984,102.00154876708984,166510,-0.03170284770849463,-0.482852947714689,-0.2925461090330455,False,False,-0.0020375791387226005,-0.02966526856977203
2019-06-13,AMC,102.57405215746736,104.67323915016748,101.42904239413903,104.48240661621094,104.48240661621094,318450,0.024321766474211914,-0.46410050869969255,0.1699634101676585,False,False,0.004097381912668174,0.02022438456154374
2019-06-14,AMC,104.2915710316569,105.15032468913677,103.33739383019542,104.57781982421875,104.57781982421875,151020,0.0009131987967916366,-0.48476472394440007,-0.023285317014165273,False,False,-0.001611511904139773,0.0025247107009314096
2019-06-17,AMC,104.76865525925295,107.82201926456187,103.81447809761966,106.67700958251953,106.67700958251953,123870,0.02007299216821723,-0.4881155776975734,0.13488778153326295,False,False,0.0009317492412306283,0.0191412429269866
2019-06-18,AMC,107.53576306827071,108.96702880891208,106.77242570780504,108.87161254882812,108.87161254882812,186710,0.020572408008971976,-0.480359863154317,0.1390106940023325,False,False,0.009717399870633026,0.01085500813833895
2019-06-19,AMC,109.73037601334303,111.4478978541652,108.20369397694232,110.01663208007812,110.01663208007812,152860,0.010517154145544216,-0.4845376310933563,0.0559998478294634,False,False,0.002985163546397107,0.007531990599147109
2019-06-20,AMC,110.49371638872259,110.5891326473379,103.81447636853576,104.29156494140625,104.29156494140625,273320,-0.0520381966837955,-0.46967045455165246,-0.46042397155026965,False,False,0.009472185190685156,-0.06151038187448066
2019-06-21,AMC,103.81447538391046,103.81447538391046,98.37566133689482,101.14277648925781,101.14277648925781,303980,-0.03019216802353586,-0.4658863965011076,-0.2800747382802198,False,False,-0.0012592227925193322,-0.028932945231016527
2019-06-24,AMC,101.5244490774969,101.71528159343939,95.13145787630944,95.51313018798828,95.51313018798828,290900,-0.055660389171415026,-0.46750073046396234,-0.49032687280788206,False,False,-0.0017318870104667816,-0.053928502160948244
2019-06-25,AMC,95.51312800729728,95.7039677986765,89.88348155799977,90.45599365234375,90.45599365234375,366300,-0.052947029645988075,-0.4581948603722766,-0.46792681476497916,False,False,-0.009496397343734198,-0.04345063230225388
2019-06-26,AMC,90.93309107930006,92.5551894253524,88.83389684816801,90.16974639892578,90.16974639892578,292530,-0.003164491835865757,-0.4672995558187442,-0.05694856952330508,False,False,-0.0012339337557076835,-0.0019305580801580735
2019-06-27,AMC,90.16974216746995,91.02850307264276,89.21556500167661,90.5514144897461,90.5514144897461,202950,0.004232773253367572,-0.47835552190380004,0.004119330179920987,False,False,0.003823175554131808,0.00040959769923576417
2019-06-28,AMC,90.265160472824,90.83766532930986,88.54764590336639,89.02473449707031,89.02473449707031,254380,-0.01685981385579194,-0.47200802987707063,-0.17000988900116584,False,False,0.0057574526279098315,-0.02261726648370177
2019-07-01,AMC,93.98644737190807,94.4635359372477,87.30720745715317,88.45221710205078,88.45221710205078,291920,-0.006430992445569994,-0.4673748420356663,-0.0839150671690748,False,False,0.007672301032188189,-0.014103293477758183
2019-07-02,AMC,88.07055476566583,88.73847586564014,86.2576167060004,87.87971496582031,87.87971496582031,206170,-0.006472445292919571,-0.4779581094144734,-0.08425727990497386,False,False,0.002928125887423194,-0.009400571180342765
2019-07-03,AMC,88.07055715473297,88.8338945354399,85.87594671563788,86.83012390136719,86.83012390136719,195790,-0.011943496458327707,-0.47923920930242697,-0.1294233784305831,False,False,0.007672378673070135,-0.019615875131397842
2019-07-05,AMC,86.16220471622086,90.7422509425929,86.16220471622086,89.69265747070312,89.69265747070312,313600,0.03296705614041939,-0.4646990958342373,0.24133433927086484,False,False,-0.00180590159841032,0.03477295773882971
2019-07-08,AMC,89.12015365807689,89.40640245573164,83.96759522255228,84.54010009765625,84.54010009765625,447070,-0.05744681357813364,-0.4482262247316206,-0.5050746458268147,False,False,-0.004835444424841517,-0.05261136915329212
2019-07-09,AMC,84.25385161614089,87.59347189320522,83.2996743941225,85.0171890258789,85.0171890258789,358840,0.005643344728377908,-0.45911557377922585,0.015764260613134743,False,False,0.0012365569653400854,0.004406787763037823
